A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	0	1.2	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	1	0.0	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	2	1.3130434782608693	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	3	1.3130434782608693	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	4	3.084472049689441	0.09999999999999998
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	5	3.6	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	6	1.2	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	7	2.440403867123842	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	8	1.1714285714285713	0.09999999999999998
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	9	0.0	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	10	0.0	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	11	1.6999999999999997	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	12	1.1714285714285713	0.09999999999999998
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	13	0.0	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	14	0.0	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	15	1.0999999999999999	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	16	0.0	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	17	0.0	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	18	1.8209459459459458	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	19	1.2	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	20	0.6959839553013808	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	21	0.0	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	22	2.362991598720595	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	23	0.0	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	24	0.0	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	25	1.5341597861603162	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	26	0.0	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	27	0.0	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	28	0.0	0.0
A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?	29	0.0	0.0
